task,geometry,behavior_family,obs_mode,temporal_mode,action_input,action_embedding_dim,model,sequence_r,sequence_l,sequence_ell,input_injection,n_runs,action_accuracy_mean,action_accuracy_sem,greedy_success_mean,greedy_success_sem,context_accuracy_mean,context_accuracy_sem
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_sequence_all_units_r3_l4,3,4,6,all_units,6,0.21666666666666667,0.060092521257733164,0.18333333333333335,0.05426273532033237,0.8500000000000001,0.042817441928883766
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,6,0.4166666666666667,0.07923242882669808,0.25,0.042817441928883766,0.9333333333333332,0.033333333333333326
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,6,0.35000000000000003,0.06708203932499368,0.3,0.03651483716701108,0.7999999999999999,0.0447213595499958
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,6,0.35000000000000003,0.042817441928883766,0.2833333333333334,0.040138648595974324,0.7166666666666667,0.08333333333333334
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,6,0.2833333333333334,0.06009252125773315,0.2833333333333333,0.04772607021092118,0.8833333333333333,0.04013864859597431
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,6,0.3166666666666667,0.030731814857642967,0.26666666666666666,0.04944132324730442,0.75,0.0670820393249937
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,6,0.3166666666666667,0.016666666666666673,0.3,0.02581988897471612,0.7833333333333333,0.06540472290116196
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,6,0.26666666666666666,0.07149203529842406,0.26666666666666666,0.06146362971528592,0.8666666666666667,0.033333333333333326
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,6,0.21666666666666667,0.04772607021092118,0.16666666666666666,0.055777335102271716,0.85,0.042817441928883766
aliased_loop_rooms,looped_repeated_rooms,repeated_room_loop,gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,6,0.2833333333333333,0.07031674369909663,0.25,0.07187952884282608,0.5499999999999999,0.04281744192888376
