obs_mode,temporal_mode,action_input,action_embedding_dim,model,n_tasks,action_accuracy_mean,action_accuracy_sem,greedy_success_mean,greedy_success_sem
gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r3_l8,15,0.7038234624793765,0.05570613138037245,0.2942592592592593,0.07656483665004638
gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r5_l2,15,0.6227228376959559,0.0560500319725522,0.22074074074074074,0.049100422197019176
gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r5_l4,15,0.6611981308217868,0.05760085154781558,0.24166666666666664,0.057136243003458535
gaussian_sensory,temporal_cue_then_blank,one_hot,0,lin_sequence_front_bands_r5_l8,15,0.6867495293436154,0.06104675829281303,0.27351851851851855,0.07709825355705606
gaussian_sensory,temporal_cue_then_blank,one_hot,0,memoryless_linear,15,0.6244671562010271,0.04603305617599703,0.11333333333333334,0.03331150078660648
gaussian_sensory,temporal_cue_then_blank,one_hot,0,memoryless_mlp,15,0.6244671562010271,0.04603305617599703,0.11333333333333334,0.03331150078660648
gaussian_sensory,temporal_cue_then_blank,one_hot,0,numpy_rnn,15,0.6427797754813883,0.049314127601981665,0.058888888888888886,0.020484648185592008
gaussian_sensory,temporal_cue_then_blank,one_hot,0,reservoir_block_hybrid,15,0.6668446756349982,0.05020349780892247,0.24425925925925926,0.054765189176357656
gaussian_sensory,temporal_cue_then_blank,one_hot,0,reservoir_diagonal,15,0.7537470971879574,0.03561188851948535,0.26037037037037036,0.05534050087092735
gaussian_sensory,temporal_cue_then_blank,one_hot,0,reservoir_low_rank,15,0.647316883634088,0.04642918337526977,0.20425925925925925,0.04337322362394595
gaussian_sensory,temporal_cue_then_blank,one_hot,0,reservoir_nilpotent,15,0.6713312658070723,0.058405378179925214,0.25055555555555553,0.06371739117135694
gaussian_sensory,temporal_cue_then_blank,one_hot,0,reservoir_orthogonal,15,0.6600495546866515,0.05936018519368667,0.2487037037037037,0.0646554351840881
gaussian_sensory,temporal_cue_then_blank,one_hot,0,reservoir_oscillatory,15,0.6502877598307706,0.047972077641767585,0.23777777777777773,0.05237860745111995
