task,obs_mode,temporal_mode,temporal_dropout_p,model,sequence_r,sequence_l,sequence_ell,input_injection,dataset_seed,model_seed,spectral_radius,symmetry_index,normality_index,effective_rank,transient_amplification,power_decay_10,oscillatory_score,nilpotent_score
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,11,985,0.0,1.4142135381698608,0.09090908616781235,22.000001907348633,1.0,1.0,0.0,0.5
torus_lattice,vector,temporal_full,0.5,lin_sequence_all_units_r3_l4,3,4,6,all_units,11,817,0.0,1.4142135381698608,0.12649111449718475,25.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_all_units_r3_l4,3,4,6,all_units,11,823,0.0,1.4142135381698608,0.12649111449718475,25.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_all_units_r3_l4,3,4,6,all_units,11,827,0.0,1.4142135381698608,0.12649111449718475,25.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,numpy_rnn,,,,,17,117,0.5150089859962463,1.3967281579971313,0.2750844359397888,24.799652099609375,1.0531980991363525,0.004585096146911383,0.8125,0.9954358310067534
torus_lattice,vector,temporal_full,0.5,reservoir_random,,,,all_units,17,148,0.8999999761581421,1.4171708822250366,0.2621743977069855,25.152732849121094,1.8964195251464844,0.977896511554718,0.875,0.5055876251149024
torus_lattice,vector,temporal_full,0.5,reservoir_random,,,,all_units,17,154,0.8999999761581421,1.3325697183609009,0.24335771799087524,26.106595993041992,1.4685709476470947,0.485663503408432,0.8125,0.6730999299005358
torus_lattice,vector,temporal_full,0.5,reservoir_random,,,,all_units,17,158,0.8999999761581421,1.359189748764038,0.2525894343852997,25.49500274658203,2.0930492877960205,1.2854052782058716,0.9375,0.4375591539654784
torus_lattice,vector,temporal_full,0.5,reservoir_symmetric,,,,all_units,17,148,0.8999999761581421,0.0,0.0,26.267383575439453,0.8999999761581421,0.3486783802509308,0.0,0.7414666199468128
torus_lattice,vector,temporal_full,0.5,reservoir_symmetric,,,,all_units,17,154,0.9000000357627869,0.0,0.0,25.22723960876465,0.9000000357627869,0.3486785590648651,0.0,0.7414665216397978
torus_lattice,vector,temporal_full,0.5,reservoir_symmetric,,,,all_units,17,158,0.9000000357627869,0.0,0.0,25.647554397583008,0.9000000357627869,0.34867846965789795,0.0,0.741466570793302
torus_lattice,vector,temporal_full,0.5,reservoir_oscillatory,,,,all_units,17,148,0.9000000357627869,2.0,0.0,24.854631423950195,0.9000000357627869,0.34867846965789795,0.875,0.741466570793302
torus_lattice,vector,temporal_full,0.5,reservoir_oscillatory,,,,all_units,17,154,0.9000000357627869,2.0,0.0,25.435237884521484,0.9000000357627869,0.34867846965789795,0.9375,0.741466570793302
torus_lattice,vector,temporal_full,0.5,reservoir_oscillatory,,,,all_units,17,158,0.9000000357627869,2.0,0.0,25.593355178833008,0.9000000357627869,0.34867849946022034,0.9375,0.7414665544087998
torus_lattice,vector,temporal_full,0.5,reservoir_orthogonal,,,,all_units,17,148,0.8999999761581421,1.465051293373108,2.7482871090001026e-08,32.0,0.8999999761581421,0.34867823123931885,0.9375,0.7414667018693453
torus_lattice,vector,temporal_full,0.5,reservoir_orthogonal,,,,all_units,17,154,0.8999999761581421,1.4468538761138916,2.5162695038716265e-08,32.0,0.8999999761581421,0.34867823123931885,0.9375,0.7414667018693453
torus_lattice,vector,temporal_full,0.5,reservoir_orthogonal,,,,all_units,17,158,0.9000000357627869,1.455277681350708,2.6388352836193008e-08,32.0,0.9000000357627869,0.34867849946022034,0.9375,0.7414665544087998
torus_lattice,vector,temporal_full,0.5,reservoir_nilpotent,,,,all_units,17,148,0.0,1.4142135381698608,0.045619793236255646,30.999990463256836,1.0,1.0,0.0,0.5
torus_lattice,vector,temporal_full,0.5,reservoir_nilpotent,,,,all_units,17,154,0.0,1.4142135381698608,0.045619793236255646,30.999990463256836,1.0,1.0,0.0,0.5
torus_lattice,vector,temporal_full,0.5,reservoir_nilpotent,,,,all_units,17,158,0.0,1.4142135381698608,0.045619793236255646,30.999990463256836,1.0,1.0,0.0,0.5
torus_lattice,vector,temporal_full,0.5,reservoir_diagonal,,,,all_units,17,148,0.8999999761581421,0.0,0.0,29.058326721191406,0.8999999761581421,0.3486783504486084,0.0,0.7414666363313178
torus_lattice,vector,temporal_full,0.5,reservoir_diagonal,,,,all_units,17,154,0.8999999761581421,0.0,0.0,29.058326721191406,0.8999999761581421,0.3486783504486084,0.0,0.7414666363313178
torus_lattice,vector,temporal_full,0.5,reservoir_diagonal,,,,all_units,17,158,0.8999999761581421,0.0,0.0,29.058326721191406,0.8999999761581421,0.3486783504486084,0.0,0.7414666363313178
torus_lattice,vector,temporal_full,0.5,reservoir_low_rank,,,,all_units,17,148,0.8999999761581421,1.3871561288833618,0.7410674691200256,3.9112823009490967,3.4776792526245117,1.1965444087982178,0.0,0.45526054287567264
torus_lattice,vector,temporal_full,0.5,reservoir_low_rank,,,,all_units,17,154,0.8999999761581421,1.379092812538147,0.8857027888298035,3.619493246078491,5.0295729637146,1.551021933555603,0.0,0.39199976560225197
torus_lattice,vector,temporal_full,0.5,reservoir_low_rank,,,,all_units,17,158,0.8999999761581421,1.4162724018096924,0.6976020932197571,3.935497760772705,8.101861953735352,3.6954095363616943,0.0625,0.212973967926739
torus_lattice,vector,temporal_full,0.5,reservoir_sparse,,,,all_units,17,148,0.8999999165534973,1.2627959251403809,0.284162312746048,22.94270133972168,1.2662326097488403,0.3845876157283783,0.4375,0.7222367069013097
torus_lattice,vector,temporal_full,0.5,reservoir_sparse,,,,all_units,17,154,0.8999999761581421,1.4534087181091309,0.33514121174812317,21.895092010498047,3.831696033477783,1.1630334854125977,0.75,0.4623136935900234
torus_lattice,vector,temporal_full,0.5,reservoir_sparse,,,,all_units,17,158,0.9000000357627869,1.3910447359085083,0.32476991415023804,21.477935791015625,1.4899941682815552,0.5022698044776917,0.6875,0.6656593888923165
torus_lattice,vector,temporal_full,0.5,reservoir_block_hybrid,,,,all_units,17,148,0.8999999165534973,1.453169584274292,0.09075814485549927,25.27253532409668,0.9999999403953552,0.9999994039535522,0.25,0.5000001490116563
torus_lattice,vector,temporal_full,0.5,reservoir_block_hybrid,,,,all_units,17,154,0.8999999761581421,1.4568313360214233,0.08992291986942291,25.679309844970703,1.0,1.0,0.3125,0.5
torus_lattice,vector,temporal_full,0.5,reservoir_block_hybrid,,,,all_units,17,158,0.8999999165534973,1.4890127182006836,0.08887006342411041,25.02611541748047,0.9999999403953552,0.9999994039535522,0.25,0.5000001490116563
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,17,727,0.0,1.4142135381698608,0.3535533845424652,16.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,17,733,0.0,1.4142135381698608,0.3535533845424652,16.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,17,737,0.0,1.4142135381698608,0.3535533845424652,16.0,1.0,0.0,0.0,1.0
torus_lattice,vector,temporal_full,0.5,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,17,789,0.0,1.4142135381698608,0.1666666567325592,24.0,1.0,0.0,0.0,1.0
