task,geometry,behavior_family,obs_mode,temporal_mode,model,sequence_r,sequence_l,sequence_ell,input_injection,n_runs,action_accuracy_mean,action_accuracy_sem,greedy_success_mean,greedy_success_sem,context_accuracy_mean,context_accuracy_sem
aliased_rooms,aliased_navigation,repeated_room,vector,temporal_dropout,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,6,0.5555555555555556,0.03296088216486961,0.16666666666666666,0.022771001702132445,0.6555555555555556,0.03181738014061412
aliased_rooms,aliased_navigation,repeated_room,vector,temporal_dropout,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,6,0.5222222222222223,0.02048787657176197,0.18888888888888888,0.052821619217798724,0.8222222222222223,0.022222222222222233
aliased_rooms,aliased_navigation,repeated_room,vector,temporal_dropout,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,6,0.4666666666666666,0.029814239699997202,0.28888888888888886,0.05879447357921313,0.8444444444444444,0.01405456737852613
aliased_rooms,aliased_navigation,repeated_room,vector,temporal_dropout,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,6,0.4777777777777777,0.052821619217798724,0.11111111111111112,0.040975753143523946,0.7444444444444445,0.04006168083848879
aliased_rooms,aliased_navigation,repeated_room,vector,temporal_dropout,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,6,0.5111111111111112,0.01405456737852613,0.2111111111111111,0.06535751631045662,0.8222222222222221,0.028109134757052262
aliased_rooms,aliased_navigation,repeated_room,vector,temporal_dropout,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,6,0.4777777777777778,0.052821619217798724,0.18888888888888888,0.03181738014061412,0.811111111111111,0.020487876571761984
aliased_rooms,aliased_navigation,repeated_room,vector,temporal_dropout,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,6,0.4777777777777778,0.04687782913273108,0.13333333333333333,0.024343224778007388,0.8111111111111112,0.03181738014061413
aliased_rooms,aliased_navigation,repeated_room,vector,temporal_dropout,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,6,0.37777777777777777,0.06363476028122823,0.14444444444444443,0.052821619217798724,0.7333333333333333,0.04868644955601478
aliased_rooms,aliased_navigation,repeated_room,vector,temporal_dropout,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,6,0.5444444444444444,0.04006168083848876,0.3,0.09229582069908973,0.888888888888889,0.01405456737852613
aliased_rooms,aliased_navigation,repeated_room,vector,temporal_full,lin_sequence_all_units_r3_l4,3,4,6,all_units,6,0.5444444444444444,0.03181738014061412,0.3666666666666667,0.053748384988657,0.9555555555555556,0.01405456737852613
aliased_rooms,aliased_navigation,repeated_room,vector,temporal_full,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,6,0.5111111111111112,0.05879447357921312,0.39999999999999997,0.02434322477800739,1.0,0.0
aliased_rooms,aliased_navigation,repeated_room,vector,temporal_full,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,6,0.5888888888888889,0.07387008950486516,0.3444444444444445,0.06535751631045662,0.9555555555555557,0.02810913475705226
aliased_rooms,aliased_navigation,repeated_room,vector,temporal_full,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,6,0.688888888888889,0.050674463337739485,0.4000000000000001,0.05443310539518174,0.888888888888889,0.02222222222222222
aliased_rooms,aliased_navigation,repeated_room,vector,temporal_full,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,6,0.5666666666666667,0.033333333333333326,0.37777777777777777,0.056218269514104524,0.9222222222222222,0.04360314860077464
aliased_rooms,aliased_navigation,repeated_room,vector,temporal_full,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,6,0.6333333333333333,0.028544961285922505,0.3888888888888889,0.02048787657176198,0.9222222222222222,0.03617515688022157
aliased_rooms,aliased_navigation,repeated_room,vector,temporal_full,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,6,0.611111111111111,0.05282161921779872,0.27777777777777773,0.03181738014061412,0.888888888888889,0.01405456737852613
aliased_rooms,aliased_navigation,repeated_room,vector,temporal_full,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,6,0.4666666666666666,0.04868644955601476,0.4222222222222223,0.09987646690775216,0.9666666666666668,0.022771001702132438
aliased_rooms,aliased_navigation,repeated_room,vector,temporal_full,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,6,0.5555555555555556,0.037184890068181126,0.39999999999999997,0.034426518632954824,0.8888888888888888,0.044444444444444446
aliased_rooms,aliased_navigation,repeated_room,vector,temporal_full,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,6,0.5777777777777778,0.04097575314352394,0.27777777777777773,0.040061680838488774,0.8444444444444444,0.02222222222222224
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_cue_then_blank,lin_sequence_all_units_r3_l4,3,4,6,all_units,6,0.5277777777777778,0.0668977476599572,0.16666666666666666,0.0,0.3611111111111111,0.02777777777777778
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_cue_then_blank,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,6,0.6666666666666666,0.0,0.0,0.0,0.4166666666666667,0.0372677996249965
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_cue_then_blank,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,6,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_cue_then_blank,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,6,0.9444444444444443,0.05555555555555556,0.9166666666666666,0.08333333333333334,0.4166666666666667,0.0372677996249965
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_cue_then_blank,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,6,0.6388888888888888,0.027777777777777776,0.0,0.0,0.3611111111111111,0.02777777777777778
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_cue_then_blank,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,6,0.49999999999999994,0.08606629658238704,0.16666666666666666,0.0,0.3611111111111111,0.02777777777777778
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_cue_then_blank,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,6,0.9166666666666666,0.056927504255331114,0.888888888888889,0.08240220541217406,0.38888888888888884,0.035136418446315335
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_cue_then_blank,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,6,0.5555555555555555,0.03513641844631532,0.16666666666666666,0.0,0.27777777777777773,0.05555555555555556
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_cue_then_blank,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,6,0.6666666666666666,0.08606629658238704,0.5277777777777778,0.10015420209622194,0.6666666666666666,0.060858061945018464
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_cue_then_blank,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,6,0.9722222222222223,0.02777777777777777,0.9722222222222223,0.02777777777777777,0.6666666666666666,0.11385500851066223
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_dropout,lin_sequence_all_units_r3_l4,3,4,6,all_units,6,0.638888888888889,0.07954345035153532,0.2222222222222222,0.05555555555555556,0.6666666666666666,0.04303314829119353
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_dropout,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,6,0.6666666666666666,0.0,0.3333333333333333,0.149071198499986,0.38888888888888884,0.035136418446315335
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_dropout,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,6,0.5833333333333333,0.03726779962499648,0.0,0.0,0.4444444444444445,0.07027283689263064
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_dropout,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,6,0.888888888888889,0.05555555555555556,0.49999999999999994,0.07453559924999299,0.47222222222222215,0.051219691429404926
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_dropout,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,6,0.5,0.04303314829119352,0.1111111111111111,0.05555555555555556,0.5,0.04303314829119352
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_dropout,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,6,0.5833333333333334,0.07136240321480629,0.25,0.08333333333333334,0.638888888888889,0.06689774765995721
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_dropout,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,6,0.75,0.03726779962499651,0.4166666666666666,0.07136240321480629,0.5277777777777778,0.0795434503515353
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_dropout,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,6,0.47222222222222215,0.13205404804449683,0.16666666666666666,0.06085806194501845,0.4444444444444444,0.08240220541217405
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_dropout,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,6,0.5833333333333334,0.09378857231185629,0.16666666666666666,0.04303314829119352,0.3611111111111111,0.0795434503515353
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_dropout,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,6,0.8055555555555557,0.10015420209622194,0.5277777777777778,0.1388888888888889,0.5277777777777778,0.0668977476599572
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_full,lin_sequence_all_units_r3_l4,3,4,6,all_units,6,0.8333333333333334,0.0,0.5277777777777778,0.051219691429404926,0.3888888888888889,0.05555555555555556
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_full,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,6,0.8333333333333334,0.0,0.47222222222222215,0.051219691429404926,0.4166666666666667,0.0372677996249965
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_full,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,6,0.8333333333333334,0.0,0.47222222222222227,0.051219691429404926,0.3333333333333333,0.0
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_full,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,6,1.0,0.0,1.0,0.0,0.38888888888888884,0.035136418446315335
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_full,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,6,0.8333333333333334,0.0,0.47222222222222215,0.051219691429404926,0.3611111111111111,0.027777777777777787
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_full,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,6,0.8333333333333334,0.0,0.5277777777777778,0.051219691429404926,0.3055555555555555,0.05121969142940494
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_full,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,6,1.0,0.0,1.0,0.0,0.5555555555555556,0.07027283689263066
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_full,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,6,0.8333333333333334,0.0,0.5277777777777778,0.051219691429404926,0.25,0.056927504255331114
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_full,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,6,0.7777777777777778,0.05555555555555557,0.638888888888889,0.10015420209622194,0.638888888888889,0.10015420209622194
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,egocentric_landmark,temporal_full,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,6,0.9444444444444445,0.03513641844631532,0.8888888888888888,0.07027283689263066,0.38888888888888884,0.035136418446315335
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_cue_then_blank,lin_sequence_all_units_r3_l4,3,4,6,all_units,6,0.6388888888888888,0.05121969142940494,0.3333333333333333,0.0,0.9166666666666666,0.037267799624996496
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_cue_then_blank,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,6,0.5833333333333334,0.0569275042553311,0.0,0.0,0.9722222222222222,0.027777777777777776
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_cue_then_blank,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,6,0.5,0.06085806194501845,0.3333333333333333,0.0,0.888888888888889,0.05555555555555556
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_cue_then_blank,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,6,0.8333333333333334,0.060858061945018464,0.7777777777777777,0.08240220541217405,0.611111111111111,0.09296222517045284
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_cue_then_blank,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,6,0.4166666666666667,0.0372677996249965,0.3333333333333333,0.0,0.8888888888888888,0.07027283689263067
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_cue_then_blank,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,6,0.611111111111111,0.07027283689263067,0.3333333333333333,0.0,0.8888888888888888,0.05555555555555556
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_cue_then_blank,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,6,0.9444444444444445,0.03513641844631532,0.8888888888888888,0.07027283689263066,0.5833333333333334,0.0937885723118563
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_cue_then_blank,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,6,0.611111111111111,0.05555555555555556,0.3333333333333333,0.0,0.9444444444444445,0.03513641844631532
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_cue_then_blank,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,6,0.5833333333333334,0.09378857231185632,0.5277777777777778,0.10015420209622194,0.7777777777777778,0.07027283689263067
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_cue_then_blank,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,6,0.9444444444444443,0.05555555555555556,0.9444444444444443,0.05555555555555556,0.75,0.10318986456114843
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_dropout,lin_sequence_all_units_r3_l4,3,4,6,all_units,6,0.47222222222222215,0.0795434503515353,0.3055555555555555,0.05121969142940494,0.7222222222222222,0.11111111111111112
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_dropout,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,6,0.5,0.0,0.4166666666666667,0.0372677996249965,1.0,0.0
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_dropout,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,6,0.5,0.0,0.4166666666666667,0.0372677996249965,0.9166666666666666,0.056927504255331114
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_dropout,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,6,0.5833333333333333,0.037267799624996496,0.08333333333333333,0.0372677996249965,0.5833333333333334,0.12729376930432892
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_dropout,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,6,0.6388888888888888,0.05121969142940494,0.4166666666666667,0.0372677996249965,0.9722222222222222,0.027777777777777776
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_dropout,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,6,0.3611111111111111,0.10015420209622194,0.24999999999999997,0.07136240321480627,0.6944444444444443,0.0795434503515353
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_dropout,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,6,0.8333333333333334,0.04303314829119353,0.38888888888888884,0.11111111111111112,0.6666666666666666,0.13608276348795437
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_dropout,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,6,0.3333333333333333,0.060858061945018464,0.2222222222222222,0.05555555555555556,0.8333333333333334,0.07453559924999299
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_dropout,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,6,0.5277777777777778,0.11719457283182773,0.25,0.07136240321480627,0.47222222222222227,0.10015420209622194
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_dropout,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,6,0.8055555555555557,0.02777777777777779,0.38888888888888884,0.05555555555555556,0.4166666666666667,0.08333333333333334
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_full,lin_sequence_all_units_r3_l4,3,4,6,all_units,6,0.611111111111111,0.05555555555555556,0.3611111111111111,0.02777777777777778,0.9444444444444445,0.03513641844631532
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_full,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,6,0.5277777777777778,0.0668977476599572,0.25000000000000006,0.037267799624996496,0.9444444444444443,0.05555555555555556
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_full,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,6,0.5277777777777778,0.027777777777777776,0.3333333333333333,0.0,1.0,0.0
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_full,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,6,0.9722222222222223,0.02777777777777777,0.9444444444444443,0.05555555555555556,0.6944444444444443,0.027777777777777787
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_full,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,6,0.5,0.06085806194501845,0.3333333333333333,0.0,0.9444444444444445,0.05555555555555557
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_full,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,6,0.5555555555555555,0.08240220541217405,0.3333333333333333,0.0,0.9444444444444445,0.03513641844631532
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_full,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,6,0.9166666666666666,0.08333333333333334,0.8888888888888888,0.11111111111111112,0.75,0.0937885723118563
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_full,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,6,0.638888888888889,0.07954345035153532,0.3333333333333333,0.0,0.9722222222222223,0.02777777777777777
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_full,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,6,0.6666666666666666,0.04303314829119353,0.5833333333333334,0.08333333333333334,0.9444444444444445,0.03513641844631532
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,hybrid,temporal_full,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,6,0.9444444444444445,0.03513641844631532,0.9166666666666666,0.056927504255331114,0.9444444444444443,0.03513641844631532
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,lin_sequence_all_units_r3_l4,3,4,6,all_units,6,0.38888888888888884,0.05555555555555556,0.16666666666666666,0.0,0.4444444444444444,0.05555555555555556
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,6,0.6666666666666666,0.0,0.0,0.0,0.4444444444444445,0.035136418446315335
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,6,0.6388888888888887,0.027777777777777776,0.0,0.0,0.3333333333333333,0.0
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,6,0.8611111111111112,0.0795434503515353,0.7777777777777778,0.11915339216404011,0.5277777777777778,0.0795434503515353
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,6,0.6388888888888888,0.027777777777777776,0.0,0.0,0.3611111111111111,0.02777777777777778
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,6,0.4444444444444444,0.03513641844631533,0.16666666666666666,0.0,0.3333333333333333,0.04303314829119352
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,6,1.0,0.0,1.0,0.0,0.5277777777777778,0.10900787150193658
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,6,0.38888888888888884,0.07027283689263066,0.16666666666666666,0.0,0.3333333333333333,0.074535599249993
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,6,0.638888888888889,0.07954345035153532,0.4166666666666667,0.0569275042553311,0.6388888888888887,0.027777777777777776
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_cue_then_blank,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,6,0.9166666666666666,0.03726779962499648,0.861111111111111,0.06689774765995721,0.75,0.08333333333333334
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_dropout,lin_sequence_all_units_r3_l4,3,4,6,all_units,6,0.3055555555555555,0.06689774765995721,0.1111111111111111,0.03513641844631533,0.3333333333333333,0.074535599249993
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_dropout,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,6,0.4166666666666666,0.11180339887498948,0.0,0.0,0.4166666666666667,0.0372677996249965
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_dropout,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,6,0.47222222222222215,0.09043789220055393,0.08333333333333333,0.0372677996249965,0.3611111111111111,0.10015420209622193
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_dropout,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,6,0.5833333333333334,0.07136240321480629,0.3333333333333333,0.08606629658238704,0.4166666666666667,0.0372677996249965
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_dropout,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,6,0.3055555555555555,0.0795434503515353,0.08333333333333333,0.0372677996249965,0.3055555555555555,0.1171945728318277
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_dropout,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,6,0.4166666666666666,0.07136240321480629,0.13888888888888887,0.051219691429404926,0.3055555555555555,0.05121969142940494
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_dropout,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,6,0.6944444444444445,0.10015420209622194,0.5555555555555555,0.12668615834434868,0.4444444444444444,0.035136418446315335
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_dropout,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,6,0.4166666666666666,0.0569275042553311,0.08333333333333333,0.0372677996249965,0.3055555555555555,0.10015420209622194
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_dropout,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,6,0.3055555555555555,0.05121969142940494,0.08333333333333333,0.0372677996249965,0.3611111111111111,0.0795434503515353
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_dropout,lin_sequence_front_bands_r5_l8,5,8,12,front_bands,6,0.638888888888889,0.09043789220055394,0.38888888888888884,0.11111111111111112,0.5,0.08606629658238706
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_full,lin_sequence_all_units_r3_l4,3,4,6,all_units,6,0.47222222222222227,0.0668977476599572,0.16666666666666666,0.0,0.4166666666666667,0.0372677996249965
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_full,lin_sequence_front_bands_r1_l2,1,2,2,front_bands,6,0.6666666666666666,0.0,0.0,0.0,0.4166666666666667,0.0372677996249965
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_full,lin_sequence_front_bands_r1_l4,1,4,4,front_bands,6,0.611111111111111,0.05555555555555555,0.027777777777777776,0.02777777777777778,0.3611111111111111,0.02777777777777778
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_full,lin_sequence_front_bands_r1_l8,1,8,8,front_bands,6,1.0,0.0,1.0,0.0,0.4444444444444445,0.035136418446315335
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_full,lin_sequence_front_bands_r3_l2,3,2,4,front_bands,6,0.6666666666666666,0.0,0.0,0.0,0.3611111111111111,0.02777777777777778
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_full,lin_sequence_front_bands_r3_l4,3,4,6,front_bands,6,0.611111111111111,0.03513641844631532,0.16666666666666666,0.0,0.3888888888888889,0.05555555555555556
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_full,lin_sequence_front_bands_r3_l8,3,8,10,front_bands,6,0.9444444444444445,0.03513641844631532,0.8888888888888888,0.07027283689263066,0.638888888888889,0.11719457283182773
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_full,lin_sequence_front_bands_r5_l2,5,2,6,front_bands,6,0.4444444444444444,0.03513641844631533,0.16666666666666666,0.0,0.3055555555555555,0.05121969142940494
aliased_t_maze,cue_dependent_aliased_navigation,delayed_landmark_choice,sparse_aliased,temporal_full,lin_sequence_front_bands_r5_l4,5,4,8,front_bands,6,0.8055555555555557,0.05121969142940494,0.7222222222222223,0.08240220541217405,0.638888888888889,0.06689774765995721
